style_cd,style_category,style_description,diamond_wt,metal_typ,metal_wt,metal_amt,diamond_qty,diamond_qlty,total_diamond_wt,cstone_qty,cstone_wt,cstone_shape,metal_color,metal_size,gender,ring_type,chain_type,is_set,combined_text,earring_type,stud_subtype,setting,diameter,hoop_subtype,collection,image_url,original_row_count,hash,visual_id,unsure,source
BG216014KW-42,BANGLE,3/4 CTW SINGLE LINE BAZEL SET BANGLE LB,0.75,14KT,11.27,822.69,15,I I1,0.75,0,0,,W,7.25,LADIES,,,TRUE,3/4 CTW SINGLE LINE BAZEL SET BANGLE LB,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG216014KW-42.jpg,1,,bangles/BG216014KW-42.jpg,FALSE,SUMIT
BG216214KW-42,BANGLE,1 CTW STRAIGHT FLEX BANGLE LB,1.02,14KT,7.8,562.03,34,I I1,1.02,0,0,,W,7.25,LADIES,,,FALSE,1 CTW STRAIGHT FLEX BANGLE LB,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG216214KW-42.jpg,7,,,TRUE,SUMIT
BG216810KW-21,BANGLE,1/2 CTW 4 PRONG FLEX BANGLE EL,0.5,10KT,6.2,234.06,32,I I2,0.5,0,0,,W,7.25,LADIES,,,FALSE,1/2 CTW 4 PRONG FLEX BANGLE EL ASSET PRICE $520,,,4-prong,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG216810KW-21.jpg,4,,bangles/BG216810KW-21.jpg,FALSE,SUMIT
BG217314KW-44,BANGLE,1/5 CTW BGT & RND BANGLE,0.2003,14KT,15.1,1178.64,13,ISI2,0.2003,0,0,ROUND,W,7,LADIES,,,FALSE,1/5 CTW BGT & RND BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG217314KW-44.jpg,1,,,TRUE,SUMIT
BG218110KWRB-24,BANGLE,1/5 CTW LTWT CAST 1 ROW RUBY&DIA BNG MT,0.175,10KT,7.97,366.39,5,I I3,0.175,24,0.96,,W,7,LADIES,,,FALSE,1/5 CTW LTWT CAST 1 ROW RUBY&DIA BNG MT,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG218110KWRB-24.jpg,2,,,TRUE,SUMIT
BG2184SSYV-31,BANGLE,1 CTW 2 ROW GOLD & DIA BOLD BANGLE,1,SILV,13.1,15.2,25,IJ I2I3,1,0,0,,YV,7,LADIES,,,FALSE,1 CTW 2 ROW GOLD & DIA BOLD BANGLE,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG2184SSYV-31.jpg,6,,bangles/BG2184SSYV-31.jpg,FALSE,SUMIT
BG218814KW-44,BANGLE,1 1/2 CTW WIDE CUFF BOLD BANGLE,1.4834,14KT,54.69,4213.86,53,ISI2,1.4834,0,0,,W,7,LADIES,,,FALSE,1 1/2 CTW WIDE CUFF BOLD BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG218814KW-44.jpg,1,,,TRUE,SUMIT
BG219214KY-88,BANGLE,1/2 CTW 2 ROW CROSS OVER BOLD BANGLE GSI,0.513,14KT,13.37,1073.37,38,IJ I2,0.513,0,0,,Y,7,LADIES,,,FALSE,1/2 CTW 2 ROW CROSS OVER BOLD BANGLE GSI,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG219214KY-88.jpg,4,,bangles/BG219214KY-88.jpg,FALSE,SUMIT
BG219314KY-88,BANGLE,3/4 CTW 2 ROW BEZEL SET BOLD BANGLE GSI,0.7396,14KT,15.77,1265.92,40,IJ I2,0.7396,0,0,,Y,7,LADIES,,,TRUE,3/4 CTW 2 ROW BEZEL SET BOLD BANGLE GSI,,,Bezel,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG219314KY-88.jpg,3,,,TRUE,SUMIT
BG219414KW-44,BANGLE,1 CTW GOLD & DIA GRADUATING BOLD BANGLE,1.008,14KT,10.38,814.97,15,ISI2,1.008,0,0,,W,7,LADIES,,,FALSE,1 CTW GOLD & DIA GRADUATING BOLD BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG219414KW-44.jpg,1,,,TRUE,SUMIT
BG219614KW-44,BANGLE,1/2 CTW BIG & SMALL DIA BANGLE,0.5024,14KT,10.33,811.12,41,ISI2,0.5024,0,0,,W,7,LADIES,,,FALSE,1/2 CTW BIG & SMALL DIA BANGLE,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG219614KW-44.jpg,3,,bangles/BG219614KW-44.jpg,FALSE,SUMIT
BG220414KW-44,BANGLE,3/4 CTW PINCHED METAL LOOK FRAMED BANGLE,0.755,14KT,15.46,1206.38,123,I SI2,0.755,0,0,,W,7,LADIES,,,FALSE,3/4 CTW PINCHED METAL LOOK FRAMED BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG220414KW-44.jpg,5,,,TRUE,SUMIT
BG223314KY-85,RING,1 CTW FASHION BANGLE,1.017,14KT,9.27,657.15,6,I I1,1.017,0,0,,Y,0,LADIES,FASHION,,FALSE,1 CTW FASHION BANGLE,Fashion,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG223314KY-85.jpg,1,,,TRUE,SUMIT
BG223414KY-85,RING,1 1/6 CTW FASHION BANGLE,1.155,14KT,14.69,1041.37,33,I I1,1.155,0,0,,Y,0,LADIES,FASHION,,FALSE,1 1/6 CTW FASHION BANGLE,Fashion,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG223414KY-85.jpg,1,,,TRUE,SUMIT
BG223814KY-42,BANGLE,1/5 CTW 2 STN PAER CUFF BANGLE LB,0.2,14KT,0.85,68.2,2,ISI,0.2,0,0,,Y,6.5,LADIES,,,FALSE,1/5 CTW 2 STN PAER CUFF BANGLE LB,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG223814KY-42.jpg,3,,bangles/BG223814KY-42.jpg,FALSE,SUMIT
BG224014KY-42,BANGLE,1/15 CTW 2 FAUX PEAR CUFF BANGLE LB,0.0844,14KT,0.9,72.21,4,II1,0.0844,0,0,PEAR,Y,6.5,LADIES,,,FALSE,1/15 CTW 2 FAUX PEAR CUFF BANGLE LB,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG224014KY-42.jpg,3,,,TRUE,SUMIT
BG224414KW-42,BANGLE,2 CTW STRAIGHT FLEX BANGLE,2.01,14KT,8.33,653.82,26,II1,2.01,0,0,,W,7.25,LADIES,,,FALSE,2 CTW STRAIGHT FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG224414KW-42.jpg,3,,,TRUE,SUMIT
BG224718KY#-21,BANGLE,7 7/8 CTW PRINCESS GRADUATING BANGLE KM,7.85,18KT,16.5,1203.18,13,,7.85,0,0,PRINCESS,Y,7,LADIES,,,FALSE,7 7/8 CTW PRINCESS GRADUATING BANGLE KM,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG224718KY#-21.jpg,2,,,TRUE,SUMIT
BG224814KY-87,BANGLE,1/2 CTW ROUND CUFF BANGLE,0.5,14KT,1.29,101.25,10,GHSI2,0.5,0,0,ROUND,Y,6.5,LADIES,,,FALSE,1/2 CTW ROUND CUFF BANGLE,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG224814KY-87.jpg,9,,bangles/BG224814KY-87.jpg,FALSE,SUMIT
BG224914KW-88,BANGLE,1/2 CTW ROUND BEZEL SET BANGLE,0.5,14KT,3.35,262.94,16,IJ I2,0.5,0,0,ROUND,W,6.5,LADIES,,,TRUE,1/2 CTW ROUND BEZEL SET BANGLE,,,Bezel,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG224914KW-88.jpg,5,,,TRUE,SUMIT
BG225014KW-21,BANGLE,3 CTW VERTICAL OVAL SHP BUTTERCUP BAN KZ,3.06,14KT,12.2,783,17,HSI2,3.06,0,0,OVAL,W,7,LADIES,,,FALSE,3 CTW VERTICAL OVAL SHP BUTTERCUP BAN KZ,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG225014KW-21.jpg,7,,bangles/BG225014KW-21.jpg,FALSE,SUMIT
BG225114KY-21,BANGLE,1 CTW 3 ROW CROSS OVER BANGLE KZ,0.9999,14KT,21.95,1408.75,33,HSI2,0.9999,0,0,,Y,7,LADIES,,,FALSE,1 CTW 3 ROW CROSS OVER BANGLE KZ,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG225114KY-21.jpg,7,,bangles/BG225114KY-21.jpg,FALSE,SUMIT
BG225210KY-57,BANGLE,1/4 CTW BANGLE,0,10KT,0,0,0,,0,0,0,,Y,0,LADIES,,,FALSE,1/4 CTW BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG225210KY-57.jpg,8,,,TRUE,SUMIT
BG225310KY-57,BANGLE,1/2 CTW BANGLE,0,10KT,0,0,0,,0,0,0,,Y,0,LADIES,,,FALSE,1/2 CTW BANGLE,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG225310KY-57.jpg,6,,bangles/BG225310KY-57.jpg,FALSE,SUMIT
BG225410KY-57,BANGLE,1/2 CTW BANGLE,0,10KT,0,0,0,,0,0,0,,Y,0,LADIES,,,FALSE,1/2 CTW BANGLE,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG225410KY-57.jpg,2,,bangles/BG225410KY-57.jpg,FALSE,SUMIT
BG225514KY-87,BANGLE,1/6 CTW DIA FLEX BANGLE,0.15,14KT,0.74,58.08,26,GHSI2,0.15,0,0,,Y,6.75,LADIES,,,FALSE,1/6 CTW DIA FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG225514KY-87.jpg,2,,,TRUE,SUMIT
BG225614KP-87-S,BANGLE,1/4 CTW DIA FLEX BANGLE,0.25,14KT,1.63,127.94,39,GHSI2,0.25,0,0,,P,6.5,LADIES,,,FALSE,1/4 CTW DIA FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG225614KP-87-S.jpg,6,,,TRUE,SUMIT
BG225814KW-87,BANGLE,1/6 CTW FLEX BANGLE,0.15,14KT,0.93,73,6,GHSI2,0.15,0,0,,W,6.25,LADIES,,,FALSE,1/6 CTW FLEX BANGLE,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG225814KW-87.jpg,1,,bangles/BG225814KW-87.jpg,FALSE,SUMIT
BG225914KW-87,BANGLE,3/8 CTW FLEX BANGLE,0.4,14KT,0.5,39.25,8,GHSI2,0.4,0,0,,W,6.5,LADIES,,,FALSE,3/8 CTW FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG225914KW-87.jpg,1,,,TRUE,SUMIT
BG226010KY-57,BANGLE,1/2 CTW FLEX BANGLE,0,10KT,0,0,0,,0,0,0,,Y,6.5,LADIES,,,FALSE,1/2 CTW FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG226010KY-57.jpg,7,,,TRUE,SUMIT
BG226418KY-84,BANGLE,3/4 CTW FLEX BANGLE,0.7256,18KT,23.5,2424.26,45,GHVS,0.7256,0,0,,Y,0,LADIES,,,FALSE,3/4 CTW FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG226418KY-84.jpg,8,,,TRUE,SUMIT
BG226518KW#-21,BANGLE,ART DECO EMERALD BANGLE KM,0,18KT,0,0,0,,0,0,0,EMERALD,W,7,LADIES,,,FALSE,ART DECO EMERALD BANGLE KM,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG226518KW#-21.jpg,4,,,TRUE,SUMIT
BG226614KW-88,BANGLE,1/4 CTW FLEXI BANGLE,0.25,14KT,1.85,145.21,9,IJ I2,0.25,0,0,,W,6.75,LADIES,,,FALSE,1/4 CTW FLEXI BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG226614KW-88.jpg,3,,,TRUE,SUMIT
BG2267SS18KY-89,BANGLE,0.08 CTW DIA BANGLE,0.075,SILV,10.6,199.3,5,H SI2,0.075,0,0,,W,0,LADIES,,,FALSE,0.08 CTW DIA BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG2267SS18KY-89.jpg,3,,,TRUE,SUMIT
BG2268SS18KY-89,BANGLE,0.07 CTW DIA BANGLE,0.066,SILV,8.15,73.93,11,H SI2,0.066,0,0,,W,0,LADIES,,,FALSE,0.07 CTW DIA BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG2268SS18KY-89.jpg,4,,,TRUE,SUMIT
BG226918KYBS-89,BANGLE,4 7/8 CTW DIA BANGLE,0.494,18KT,22,2179.76,38,H SI2,0.494,18,4.5,,Y,0,LADIES,,,FALSE,4 7/8 CTW DIA BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG226918KYBS-89.jpg,4,,,TRUE,SUMIT
BG227014KW-88,BANGLE,5  CTW MULTIROW  BANGLE,4.9992,14KT,14.77,1159.3,340,IJI2,4.9992,0,0,,W,6.75,LADIES,,,FALSE,5  CTW MULTIROW  BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG227014KW-88.jpg,3,,,TRUE,SUMIT
BG227114KY-91,BANGLE,1 CTW GRADUATING FLEX BANGLE,1.0502,14KT,4.08,447.24,15,IJ I2,1.0502,0,0,,Y,6.75,LADIES,,,FALSE,1 CTW GRADUATING FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG227114KY-91.jpg,4,,,TRUE,SUMIT
BG228514KW-56,BANGLE,1 CTW FLEX BANGLE,1,14KT,6.05,431.67,34,I I1I2,1,0,0,,W,7,LADIES,,,FALSE,1 CTW FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG228514KW-56.jpg,1,,,TRUE,SUMIT
BG228514KY-56,BANGLE,1 CTW FLEX BANGLE,1,14KT,6.05,431.67,34,I I1I2,1,0,0,,Y,7,LADIES,,,FALSE,1 CTW FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG228514KY-56.jpg,6,,,TRUE,SUMIT
BG228714KY-91,BANGLE,1 CTW 4 PAPER CLIP FLEX BANGLE,1.0502,14KT,4.9,384.6,82,IJ I2,1.0502,0,0,,Y,6.75,LADIES,,PAPER CLIP CHAIN,FALSE,1 CTW 4 PAPER CLIP FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG228714KY-91.jpg,1,,,TRUE,SUMIT
BG228814KY-57,BANGLE,1 CTW FLEX BANGLE,0,14KT,0,0,0,,0,0,0,,Y,0,LADIES,,,FALSE,1 CTW FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG228814KY-57.jpg,1,,,TRUE,SUMIT
BG228914KY-57,BANGLE,2 CTW FLEX BANGLE,0,14KT,0,0,0,,0,0,0,,Y,0,LADIES,,,FALSE,2 CTW FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG228914KY-57.jpg,1,,,TRUE,SUMIT
BG2293SSTT-56,BANGLE,1 CTW CROWN & ANCHOR MULTY ROW PAVE BANG,1,SILV,16.81,19.49,200,I I1,1,0,0,,T,7,LADIES,,,FALSE,1 CTW CROWN & ANCHOR MULTY ROW PAVE BANG,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG2293SSTT-56.jpg,5,,,TRUE,SUMIT
BG229414KY-56,BANGLE,1/2 CTW CROWN & ANCHOR W 2 COMPASS BANGL,0.5176,14KT,10.21,746.89,54,II1,0.5176,0,0,,Y,7,LADIES,,,FALSE,1/2 CTW CROWN & ANCHOR W 2 COMPASS BANGL,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG229414KY-56.jpg,3,,bangles/BG229414KY-56.jpg,FALSE,SUMIT
BG2295SSTT-56,BANGLE,1/6CTW CROWN&ANCHOR COMPASS DUAL END BAN,0.1458,SILV,5.54,6.43,25,I I1,0.1458,0,0,,T,7,LADIES,,,FALSE,1/6CTW CROWN&ANCHOR COMPASS DUAL END BAN,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG2295SSTT-56.jpg,1,,,TRUE,SUMIT
BG2296SSYV-56,BANGLE,1/6 CTW CROWN & ANCHOR BEZEL DUAL END BA,0.175,SILV,5.7,6.61,26,I I1,0.175,0,0,,YV,7,LADIES,,,FALSE,1/6 CTW CROWN & ANCHOR BEZEL DUAL END BA,,,Bezel,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG2296SSYV-56.jpg,1,,,TRUE,SUMIT
BG2297SS-56,BANGLE,5/8 CTW CROWN & ANCHOR 2 ROW CUFF BANGLE,0.628,SILV,10.82,12.55,105,I I1,0.628,0,0,,W,7,LADIES,,,FALSE,5/8 CTW CROWN & ANCHOR 2 ROW CUFF BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG2297SS-56.jpg,7,,,TRUE,SUMIT
BG2298SSTT-56,BANGLE,1/2 CTW 5 CROWN & ANCHOR BANGLE,0.5,SILV,14.5,16.82,100,I I1,0.5,0,0,,T,7,LADIES,,,FALSE,1/2 CTW 5 CROWN & ANCHOR BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG2298SSTT-56.jpg,3,,,TRUE,SUMIT
BG229914KWRB-87,BANGLE,1/2 CTW RUBY BEADS BANGLE,0.5,14KT,6.62,519.92,1,HVS2,0.5,1,0.223,,W,6.75,LADIES,,BEAD CHAIN,FALSE,1/2 CTW RUBY BEADS BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG229914KWRB-87.jpg,2,,,TRUE,SUMIT
BG230114KY-56,BANGLE,1/4 CTW 3 OVAL SHP BG & RND FLEX BANGLE,0.245,14KT,2.94,214.41,39,I I1I2,0.245,0,0,"OVAL, ROUND, BAGUETTE",Y,7,LADIES,,,FALSE,1/4 CTW 3 OVAL SHP BG & RND FLEX BANGLE,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG230114KY-56.jpg,1,,bangles/BG230114KY-56.jpg,FALSE,SUMIT
BG230214KY-56,BANGLE,1/4 CTW 3 OVAL SHP FLEX BANGLE,0.252,14KT,2.63,191.81,9,I I1I2,0.252,0,0,OVAL,Y,7,LADIES,,,FALSE,1/4 CTW 3 OVAL SHP FLEX BANGLE,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG230214KY-56.jpg,2,,bangles/BG230214KY-56.jpg,FALSE,SUMIT
BG230314KY-56,BANGLE,3/8 CTW 3 CLOVER SHP FLEX BANGLE,0.3798,14KT,2.53,184.51,15,I I1I2,0.3798,0,0,,Y,7,LADIES,,,FALSE,3/8 CTW 3 CLOVER SHP FLEX BANGLE,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG230314KY-56.jpg,3,,bangles/BG230314KY-56.jpg,FALSE,SUMIT
BG230414KW-56,BANGLE,1/4 CTW 3 HEART FLEX BANGLE,0.2574,14KT,2.55,185.97,9,I I1I2,0.2574,0,0,,W,7,LADIES,,,FALSE,1/4 CTW 3 HEART FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG230414KW-56.jpg,3,,,TRUE,SUMIT
BG230514KY-56,BANGLE,1/3 CTW FLOWER FLEX BANGLE,0.3306,14KT,2.55,185.97,37,I I1I2,0.3306,0,0,,Y,7,LADIES,,,FALSE,1/3 CTW FLOWER FLEX BANGLE,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG230514KY-56.jpg,3,,bangles/BG230514KY-56.jpg,FALSE,SUMIT
BG230614KY-42,BANGLE,1/2 CTW 2 ROW FLEX BANGLE,0.504,14KT,3.01,219.52,42,I I1,0.504,0,0,,Y,7,LADIES,,,FALSE,1/2 CTW 2 ROW FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG230614KY-42.jpg,1,,,TRUE,SUMIT
BG230614KY-56,BANGLE,1/2 CTW 2 ROW FLEX BANGLE,0.504,14KT,3.01,219.52,42,I I1I2,0.504,0,0,,Y,7,LADIES,,,FALSE,1/2 CTW 2 ROW FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG230614KY-56.jpg,2,,,TRUE,SUMIT
BG230714KY-56,BANGLE,1/2 CTW 3 CROSS FLEX BANGLE,0.504,14KT,4.08,297.55,18,I I1I2,0.504,0,0,,Y,7,LADIES,,,FALSE,1/2 CTW 3 CROSS FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG230714KY-56.jpg,5,,,TRUE,SUMIT
BG230814KY-56,BANGLE,1/2 CTW FLEX BANGLE,0.516,14KT,2.92,212.96,20,I I1I2,0.516,0,0,,Y,7,LADIES,,,FALSE,1/2 CTW FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG230814KY-56.jpg,3,,,TRUE,SUMIT
BG230914KY-56,BANGLE,1/2 CTW ROUND BEZEL SET BANGLE,0.498,14KT,4.11,299.74,16,I I1I2,0.498,0,0,ROUND,Y,7,LADIES,,,TRUE,1/2 CTW ROUND BEZEL SET BANGLE,,,Bezel,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG230914KY-56.jpg,2,,,TRUE,SUMIT
BG231014KY-56,BANGLE,1/2 CTW 7 STONE FLEX BANGLE,0.5,14KT,3.61,263.28,7,I I1I2,0.5,0,0,,Y,7,LADIES,,,FALSE,1/2 CTW 7 STONE FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG231014KY-56.jpg,3,,,TRUE,SUMIT
BG231114KWEM-56,BANGLE,1/4 CTW GREEN EM & RND FLEX BANGLE,0.24,14KT,3.61,263.28,3,I I1I2,0.24,4,0,ROUND,W,7,LADIES,,,FALSE,1/4 CTW GREEN EM & RND FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG231114KWEM-56.jpg,6,,,TRUE,SUMIT
BG231214KY-56,BANGLE,1/2 CTW BAZEL SET FLEXI BANGLE,0.484,14KT,6.74,491.55,22,I I1I2,0.484,0,0,,Y,7,LADIES,,,TRUE,1/2 CTW BAZEL SET FLEXI BANGLE,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bangles/BG231214KY-56.jpg,4,,bangles/BG231214KY-56.jpg,FALSE,SUMIT
BG231314KY-56,BANGLE,3/4 CTW ROUND FLEX BANGLE,0.7646,14KT,5.3,386.53,20,I I1I2,0.7646,0,0,ROUND,Y,7,LADIES,,,FALSE,3/4 CTW ROUND FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG231314KY-56.jpg,2,,,TRUE,SUMIT
BG231414KY-56,BANGLE,1 1/2 CTW FLEX BANGLE,1.5,14KT,7.21,514.43,34,I I1I2,1.5,0,0,,Y,7,LADIES,,,FALSE,1 1/2 CTW FLEX BANGLE,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bangles/BG231414KY-56.jpg,5,,,TRUE,SUMIT
B191410KW-JC,BRACELET,2CTTW TENNIS BRACELET,2.002,10KT,6.84,383.52,44,,2.002,0,0,,W,0,LADIES,,,FALSE,2CTTW TENNIS BRACELET,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B191410KW-JC.jpg,1,,,TRUE,SUMIT
B196714KW-BB,BRACELET,10 CTTW 5 ROW TENNIS BRACELET,9.888,14KT,24.65,1934.78,480,,9.888,0,0,,W,0,LADIES,,,FALSE,10 CTTW 5 ROW TENNIS BRACELET,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B196714KW-BB.jpg,1,,,TRUE,SUMIT
B196914KW-BB,BRACELET,8CTTW 3ROWGRATUATED TENNIS BRACELET,8.004,14KT,21.15,1660.06,129,I I1,8.004,0,0,,W,7,LADIES,,,FALSE,8CTTW 3ROWGRATUATED TENNIS BRACELET,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B196914KW-BB.jpg,3,,,TRUE,SUMIT
B199810KY,BRACELET,1/3 CTW MULTI LINKS 1 ROW DIA MENS BRACE,,10KT,0,0,,,0,0,,,Y,0,GENTS,,,FALSE,1/3 CTW MULTI LINKS 1 ROW DIA MENS BRACE,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B199810KY.jpg,1,,bracelets/B199810KY.jpg,FALSE,SUMIT
B200410KW-ST,BRACELET,2 CTW MQ CLUSTERS BRACELET LP,2.016,10KT,10.09,454.15,372,IJI3,2.016,0,0,MARQUISE,W,7,LADIES,,,FALSE,2 CTW MQ CLUSTERS BRACELET LP,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B200410KW-ST.jpg,1,,,TRUE,SUMIT
B200510KY,BRACELET,2 CTW ANGLED RD/BG BRACELET,1.9992,10KT,12.31,705.49,490,KL I2,1.9992,0,0,"BAGUETTE, ROUND",Y,7,LADIES,,,FALSE,2 CTW ANGLED RD/BG BRACELET,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/bracelets/B200510KY.jpg,1,,bracelets/B200510KY.jpg,FALSE,SUMIT
B202710KW7.5-36-S,BRACELET,2 CTW 3 STN LINK CHEVRON TENNIS BRACELET,2,10KT,10.41,585.77,249,J I2I3,2,0,0,,W,7.5,LADIES,,,FALSE,2 CTW 3 STN LINK CHEVRON TENNIS BRACELET,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B202710KW7.5-36-S.jpg,1,,,TRUE,SUMIT
B202714KW-SB,BRACELET,2 CTW 3 STN LINK CHEVRON TENNIS BRACELET,2.0066,14KT,9.91,795.08,237,,2.0066,0,0,,W,0,LADIES,,,FALSE,2 CTW 3 STN LINK CHEVRON TENNIS BRACELET,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/bracelets/B202714KW-SB.jpg,5,,,TRUE,SUMIT
